ticket_id,company_id,created_date,resolved_date,priority,category,status,satisfaction_score
411_7,411,2024-08-05,2024-08-09,Critical,Outage,Escalated,2
411_8,411,2023-12-20,2023-12-24,Critical,Bug,Resolved,1
412_0,412,2025-07-20,2025-07-24,Low,Feature,Open,5
412_1,412,2025-09-04,2025-09-09,High,Billing,Resolved,2
412_2,412,2025-04-29,2025-04-29,Critical,Feature,Escalated,1
412_3,412,2025-11-18,2025-11-19,Low,Outage,Escalated,4
412_4,412,2025-02-08,2025-02-08,Medium,Bug,Resolved,3
412_5,412,2025-12-08,2025-12-11,Medium,Billing,Escalated,4
412_6,412,2025-08-25,2025-08-27,Medium,Outage,Escalated,2
412_7,412,2025-02-14,2025-02-18,High,Feature,Escalated,5
412_8,412,2025-10-11,2025-10-14,Low,Feature,Resolved,1
412_9,412,2025-08-31,2025-09-01,Medium,Outage,Open,4
413_0,413,2024-06-03,2024-06-03,Low,Feature,Open,2
413_1,413,2024-09-04,2024-09-09,High,Outage,Resolved,2
413_2,413,2025-06-26,2025-06-26,High,Feature,Open,3
413_3,413,2024-10-17,2024-10-21,Medium,Bug,Resolved,5
414_0,414,2026-02-03,2026-02-08,Critical,Bug,Resolved,1
414_1,414,2023-11-23,2023-11-26,Medium,Outage,Escalated,1
414_2,414,2022-05-21,2022-05-22,Critical,Bug,Open,2
414_3,414,2023-10-24,2023-10-27,Medium,Bug,Escalated,3
414_4,414,2023-11-15,2023-11-20,Medium,Billing,Escalated,2
414_5,414,2023-06-30,2023-06-30,Medium,Billing,Open,4
414_6,414,2023-02-01,2023-02-03,Medium,Billing,Escalated,2
414_7,414,2025-02-09,2025-02-10,High,Bug,Resolved,5
415_0,415,2025-08-19,2025-08-20,Critical,Bug,Resolved,2
415_1,415,2025-09-27,2025-09-30,Critical,Bug,Escalated,3
415_2,415,2023-03-14,2023-03-14,High,Bug,Resolved,2
415_3,415,2022-07-28,2022-07-31,Critical,Outage,Open,1
415_4,415,2025-09-10,2025-09-12,High,Bug,Resolved,1
415_5,415,2023-04-02,2023-04-04,High,Billing,Resolved,2
415_6,415,2022-04-17,2022-04-19,Critical,Feature,Escalated,1
415_7,415,2022-08-21,2022-08-25,Critical,Bug,Escalated,3
416_0,416,2026-01-14,2026-01-17,High,Billing,Open,1
416_1,416,2026-02-08,2026-02-13,Critical,Bug,Escalated,2
417_0,417,2024-04-19,2024-04-19,Critical,Outage,Open,1
417_1,417,2025-08-22,2025-08-27,Medium,Bug,Escalated,5
417_2,417,2023-08-22,2023-08-24,Medium,Billing,Open,2
417_3,417,2025-10-27,2025-11-01,High,Billing,Open,4
417_4,417,2023-08-27,2023-08-29,Low,Outage,Resolved,1
417_5,417,2025-04-11,2025-04-14,Critical,Outage,Escalated,5
417_6,417,2023-05-06,2023-05-07,High,Outage,Resolved,3
417_7,417,2023-02-06,2023-02-11,High,Outage,Resolved,5
417_8,417,2024-05-30,2024-05-31,High,Billing,Escalated,3
418_0,418,2024-06-28,2024-06-30,Medium,Feature,Escalated,5
418_1,418,2024-04-22,2024-04-26,Medium,Outage,Escalated,4
418_2,418,2025-01-27,2025-01-30,Critical,Outage,Escalated,2
418_3,418,2023-12-06,2023-12-10,Medium,Billing,Resolved,1
418_4,418,2024-08-31,2024-09-02,Low,Bug,Resolved,4
419_0,419,2023-04-20,2023-04-24,Critical,Outage,Resolved,2
420_0,420,2025-12-30,2026-01-03,Critical,Outage,Escalated,1
420_1,420,2025-09-02,2025-09-03,Critical,Billing,Open,1
420_2,420,2025-08-05,2025-08-10,Critical,Feature,Escalated,4
420_3,420,2025-10-06,2025-10-08,High,Feature,Escalated,5
420_4,420,2026-01-27,2026-01-29,Medium,Bug,Resolved,1
420_5,420,2025-12-03,2025-12-06,Low,Feature,Resolved,1
420_6,420,2025-05-11,2025-05-14,Low,Billing,Escalated,2
421_0,421,2022-06-23,2022-06-28,Low,Billing,Escalated,1
421_1,421,2024-01-02,2024-01-07,Low,Bug,Resolved,2
421_2,421,2023-01-24,2023-01-26,Medium,Bug,Escalated,3
421_3,421,2024-04-29,2024-04-29,High,Feature,Resolved,3
421_4,421,2023-01-18,2023-01-18,Critical,Outage,Open,2
421_5,421,2025-09-21,2025-09-26,Medium,Bug,Open,4
421_6,421,2023-03-22,2023-03-23,Low,Outage,Open,2
421_7,421,2025-05-22,2025-05-23,Critical,Feature,Open,2
421_8,421,2023-07-07,2023-07-10,Low,Feature,Resolved,1
421_9,421,2023-07-29,2023-07-30,Critical,Billing,Escalated,5
422_0,422,2022-08-24,2022-08-28,High,Bug,Open,3
422_1,422,2022-05-06,2022-05-09,Low,Feature,Escalated,4
423_0,423,2025-03-30,2025-04-01,High,Feature,Open,2
423_1,423,2024-10-03,2024-10-06,Critical,Feature,Escalated,3
424_0,424,2025-07-19,2025-07-23,Critical,Bug,Escalated,1
425_0,425,2024-07-08,2024-07-08,High,Bug,Resolved,4
425_1,425,2024-04-25,2024-04-25,High,Billing,Open,2
425_2,425,2024-10-25,2024-10-30,Low,Billing,Escalated,3
425_3,425,2024-07-12,2024-07-15,Low,Outage,Open,1
425_4,425,2025-05-07,2025-05-08,High,Bug,Resolved,3
425_5,425,2024-09-22,2024-09-24,Low,Bug,Escalated,3
425_6,425,2024-06-10,2024-06-10,Low,Feature,Resolved,2
426_0,426,2026-01-12,2026-01-14,Low,Outage,Escalated,3
426_1,426,2025-12-02,2025-12-03,Medium,Bug,Escalated,4
427_0,427,2025-04-26,2025-04-26,Medium,Bug,Open,1
427_1,427,2025-11-10,2025-11-10,High,Feature,Open,4
427_2,427,2025-04-08,2025-04-10,Low,Billing,Escalated,2
428_0,428,2026-03-04,2026-03-05,High,Outage,Open,2
428_1,428,2026-03-04,2026-03-08,Medium,Bug,Escalated,1
428_2,428,2026-03-04,2026-03-04,Critical,Outage,Resolved,4
428_3,428,2026-03-04,2026-03-05,Medium,Feature,Resolved,5
428_4,428,2026-03-04,2026-03-04,High,Outage,Escalated,5
428_5,428,2026-03-04,2026-03-07,High,Feature,Resolved,5
428_6,428,2026-03-04,2026-03-06,Low,Bug,Resolved,4
428_7,428,2026-03-04,2026-03-04,Low,Bug,Resolved,1
428_8,428,2026-03-04,2026-03-08,Medium,Bug,Escalated,5
428_9,428,2026-03-04,2026-03-07,Low,Bug,Open,2
429_0,429,2026-02-13,2026-02-18,Low,Outage,Open,2
429_1,429,2026-01-20,2026-01-24,Low,Feature,Resolved,3
430_0,430,2023-12-19,2023-12-21,High,Bug,Resolved,2
430_1,430,2024-08-15,2024-08-20,Low,Billing,Open,3
430_2,430,2025-12-24,2025-12-24,Medium,Billing,Open,2
430_3,430,2025-11-04,2025-11-09,Medium,Outage,Open,1
430_4,430,2025-08-06,2025-08-08,Critical,Feature,Resolved,4
430_5,430,2024-10-22,2024-10-22,Critical,Billing,Escalated,2
430_6,430,2025-08-28,2025-08-31,Medium,Bug,Open,2
430_7,430,2026-01-30,2026-02-03,Low,Bug,Open,1
431_0,431,2023-08-13,2023-08-14,High,Billing,Escalated,4
431_1,431,2022-03-20,2022-03-20,Critical,Bug,Open,3
431_2,431,2021-06-02,2021-06-06,Medium,Feature,Open,3
431_3,431,2025-01-23,2025-01-26,Critical,Bug,Open,5
431_4,431,2025-08-31,2025-08-31,Critical,Outage,Resolved,1
432_0,432,2022-01-30,2022-02-02,High,Bug,Escalated,3
432_1,432,2023-03-14,2023-03-19,Critical,Bug,Open,2
432_2,432,2023-01-05,2023-01-09,High,Outage,Open,1
432_3,432,2022-07-10,2022-07-11,Critical,Bug,Resolved,3
432_4,432,2023-03-24,2023-03-28,High,Feature,Resolved,2
432_5,432,2023-08-16,2023-08-19,High,Outage,Open,3
432_6,432,2024-09-23,2024-09-27,Critical,Outage,Resolved,2
432_7,432,2023-06-08,2023-06-09,Critical,Billing,Escalated,1
432_8,432,2021-12-24,2021-12-27,High,Bug,Resolved,1
432_9,432,2023-07-02,2023-07-02,Critical,Feature,Open,2
433_0,433,2022-11-24,2022-11-24,Critical,Feature,Resolved,3
433_1,433,2024-08-12,2024-08-14,Low,Feature,Open,1
434_0,434,2026-03-01,2026-03-02,Critical,Feature,Resolved,5
435_0,435,2026-01-23,2026-01-24,Medium,Feature,Open,2
435_1,435,2026-01-27,2026-01-28,Medium,Billing,Resolved,5
435_2,435,2025-09-01,2025-09-06,Medium,Bug,Resolved,4
435_3,435,2024-03-08,2024-03-13,Critical,Bug,Escalated,2
435_4,435,2026-01-02,2026-01-03,High,Billing,Open,5
435_5,435,2022-12-20,2022-12-24,Critical,Bug,Escalated,4
435_6,435,2024-12-13,2024-12-13,Medium,Billing,Open,4
435_7,435,2025-08-19,2025-08-24,Low,Billing,Escalated,4
435_8,435,2023-05-29,2023-06-01,Medium,Bug,Open,4
435_9,435,2022-12-14,2022-12-18,High,Feature,Resolved,1
436_0,436,2026-03-03,2026-03-08,Low,Billing,Escalated,1
436_1,436,2026-03-04,2026-03-09,Critical,Feature,Resolved,1
436_2,436,2026-03-03,2026-03-04,Medium,Bug,Open,5
436_3,436,2026-03-04,2026-03-07,Medium,Outage,Open,3
436_4,436,2026-03-04,2026-03-05,Medium,Bug,Open,3
437_0,437,2024-08-05,2024-08-09,Medium,Feature,Open,4
437_1,437,2024-08-27,2024-08-28,Critical,Bug,Escalated,3
437_2,437,2025-04-22,2025-04-23,Medium,Billing,Resolved,1
437_3,437,2025-12-27,2025-12-28,Critical,Feature,Resolved,5
437_4,437,2025-08-11,2025-08-16,Low,Billing,Escalated,2
437_5,437,2025-03-20,2025-03-24,Low,Bug,Resolved,5
439_0,439,2026-01-20,2026-01-25,Critical,Feature,Resolved,3
439_1,439,2025-06-12,2025-06-13,High,Bug,Resolved,1
439_2,439,2025-05-10,2025-05-15,Critical,Feature,Open,1
440_0,440,2025-11-15,2025-11-18,Low,Outage,Resolved,5
440_1,440,2025-11-08,2025-11-08,Critical,Bug,Open,3
440_2,440,2024-09-04,2024-09-07,Critical,Bug,Resolved,4
440_3,440,2024-04-24,2024-04-27,Medium,Outage,Resolved,5
440_4,440,2024-08-14,2024-08-18,Low,Bug,Escalated,4
440_5,440,2024-09-20,2024-09-20,Low,Bug,Open,1
440_6,440,2025-06-25,2025-06-25,Medium,Billing,Open,2
440_7,440,2024-04-30,2024-05-01,Medium,Bug,Resolved,4
440_8,440,2024-03-27,2024-03-31,Low,Billing,Escalated,5
441_0,441,2024-01-06,2024-01-09,Critical,Feature,Resolved,3
441_1,441,2021-12-15,2021-12-16,High,Feature,Escalated,2
441_2,441,2022-03-20,2022-03-25,Critical,Bug,Open,1
442_0,442,2026-02-27,2026-03-03,Critical,Outage,Escalated,5
442_1,442,2026-02-23,2026-02-23,Low,Bug,Escalated,4
442_2,442,2025-11-09,2025-11-10,Medium,Bug,Escalated,5
442_3,442,2026-01-07,2026-01-09,Critical,Billing,Open,2
442_4,442,2025-08-04,2025-08-07,Low,Outage,Escalated,1
443_0,443,2025-05-18,2025-05-18,Critical,Billing,Resolved,1
443_1,443,2025-12-19,2025-12-24,High,Bug,Open,5
443_2,443,2025-05-26,2025-05-27,Low,Feature,Escalated,4
443_3,443,2025-02-06,2025-02-11,Low,Outage,Open,2
444_0,444,2023-12-06,2023-12-09,Critical,Outage,Open,2
444_1,444,2024-04-08,2024-04-12,Critical,Bug,Resolved,4
444_2,444,2023-05-10,2023-05-11,Critical,Feature,Open,4
444_3,444,2023-12-28,2024-01-01,Medium,Bug,Open,3
444_4,444,2024-07-07,2024-07-11,High,Billing,Resolved,4
444_5,444,2025-11-17,2025-11-18,Critical,Feature,Escalated,1
444_6,444,2024-09-23,2024-09-23,Low,Billing,Open,2
444_7,444,2025-05-27,2025-05-28,Low,Feature,Escalated,5
444_8,444,2022-10-01,2022-10-03,Critical,Feature,Escalated,4
444_9,444,2024-01-03,2024-01-06,High,Feature,Escalated,3
445_0,445,2023-07-21,2023-07-23,Medium,Billing,Resolved,1
445_1,445,2024-02-12,2024-02-16,High,Outage,Open,5
445_2,445,2023-03-10,2023-03-15,Medium,Feature,Resolved,3
446_0,446,2026-01-10,2026-01-10,Medium,Bug,Escalated,2
446_1,446,2026-02-12,2026-02-15,High,Billing,Open,1
448_0,448,2025-03-16,2025-03-20,Critical,Outage,Open,4
448_1,448,2025-03-01,2025-03-01,High,Billing,Escalated,3
448_2,448,2025-06-16,2025-06-16,Medium,Outage,Resolved,4
448_3,448,2025-02-25,2025-02-28,High,Billing,Open,1
448_4,448,2024-10-28,2024-10-30,Low,Outage,Open,3
448_5,448,2025-08-07,2025-08-07,High,Billing,Escalated,5
448_6,448,2024-12-26,2024-12-30,High,Outage,Resolved,4
448_7,448,2025-08-28,2025-08-30,Critical,Outage,Resolved,2
448_8,448,2025-04-23,2025-04-28,High,Bug,Escalated,1
448_9,448,2025-12-20,2025-12-22,Medium,Billing,Open,1
449_0,449,2025-12-17,2025-12-19,Medium,Bug,Escalated,1
449_1,449,2025-11-13,2025-11-16,High,Outage,Resolved,1
449_2,449,2025-08-17,2025-08-22,Medium,Feature,Open,4
449_3,449,2025-10-19,2025-10-21,High,Billing,Open,5
449_4,449,2025-11-17,2025-11-20,Medium,Bug,Escalated,3
449_5,449,2025-09-22,2025-09-27,Medium,Outage,Resolved,1
452_0,452,2025-07-27,2025-08-01,High,Feature,Open,2
452_1,452,2025-12-20,2025-12-24,Critical,Billing,Open,3
452_2,452,2026-01-30,2026-02-04,Critical,Billing,Open,3
452_3,452,2025-11-17,2025-11-18,High,Bug,Resolved,2
452_4,452,2026-02-27,2026-03-04,High,Outage,Resolved,3
452_5,452,2025-08-19,2025-08-21,Critical,Feature,Open,1
452_6,452,2025-05-09,2025-05-09,Critical,Outage,Escalated,1
452_7,452,2025-04-25,2025-04-29,High,Bug,Open,2
452_8,452,2025-09-17,2025-09-22,Critical,Outage,Open,3
452_9,452,2025-08-31,2025-08-31,High,Billing,Open,1
453_0,453,2024-10-26,2024-10-30,Medium,Outage,Escalated,3
453_1,453,2024-09-03,2024-09-08,Critical,Feature,Escalated,4
453_2,453,2024-06-15,2024-06-16,High,Bug,Open,5
455_0,455,2024-10-08,2024-10-12,Medium,Feature,Open,4
455_1,455,2025-06-27,2025-06-30,High,Outage,Open,5
456_0,456,2023-04-04,2023-04-09,Critical,Outage,Open,2
456_1,456,2025-06-21,2025-06-24,High,Outage,Open,2
456_2,456,2024-08-15,2024-08-15,Critical,Bug,Resolved,3
456_3,456,2025-09-21,2025-09-25,Critical,Bug,Resolved,1
457_0,457,2026-02-22,2026-02-22,High,Billing,Escalated,2
457_1,457,2026-03-04,2026-03-08,Critical,Billing,Escalated,2
457_2,457,2026-02-19,2026-02-21,Medium,Feature,Escalated,2
457_3,457,2026-03-01,2026-03-02,Critical,Billing,Resolved,1
457_4,457,2026-02-25,2026-02-27,Low,Feature,Open,2
457_5,457,2026-02-18,2026-02-23,Medium,Feature,Resolved,5
457_6,457,2026-02-24,2026-03-01,Low,Feature,Resolved,1
457_7,457,2026-03-02,2026-03-07,Medium,Billing,Escalated,5
457_8,457,2026-02-21,2026-02-23,High,Bug,Resolved,1
457_9,457,2026-02-26,2026-03-02,Medium,Outage,Resolved,5
458_0,458,2023-02-16,2023-02-17,High,Outage,Open,3
458_1,458,2022-04-07,2022-04-09,Critical,Bug,Escalated,1
458_2,458,2025-10-05,2025-10-10,High,Bug,Escalated,5
458_3,458,2023-03-13,2023-03-14,Critical,Feature,Escalated,1
458_4,458,2024-02-27,2024-02-28,Low,Billing,Open,3
458_5,458,2026-01-08,2026-01-13,Low,Billing,Resolved,5
458_6,458,2024-05-11,2024-05-14,Low,Outage,Resolved,4
458_7,458,2023-06-21,2023-06-25,Critical,Bug,Resolved,4
459_0,459,2025-08-11,2025-08-11,Low,Feature,Open,2
459_1,459,2025-03-27,2025-03-31,Low,Outage,Resolved,2
459_2,459,2023-04-21,2023-04-26,Medium,Outage,Escalated,3
459_3,459,2025-12-22,2025-12-25,Critical,Outage,Resolved,2
459_4,459,2025-02-14,2025-02-18,Low,Outage,Open,4
460_0,460,2021-12-27,2021-12-30,High,Outage,Open,4
461_0,461,2024-02-06,2024-02-11,Medium,Bug,Open,4
461_1,461,2025-12-31,2026-01-04,Medium,Outage,Escalated,4
461_2,461,2023-09-04,2023-09-06,High,Bug,Escalated,4
461_3,461,2025-02-24,2025-02-28,Low,Outage,Open,1
461_4,461,2024-06-26,2024-06-30,Critical,Bug,Resolved,3
461_5,461,2024-08-08,2024-08-08,Medium,Feature,Escalated,2
461_6,461,2024-12-18,2024-12-22,Low,Feature,Resolved,5
461_7,461,2025-09-14,2025-09-16,Medium,Feature,Open,2
461_8,461,2023-12-15,2023-12-19,Low,Bug,Escalated,4
461_9,461,2025-07-23,2025-07-24,Medium,Outage,Resolved,3
462_0,462,2024-04-11,2024-04-11,High,Bug,Escalated,3
462_1,462,2024-07-30,2024-08-01,Critical,Billing,Escalated,1
462_2,462,2024-06-20,2024-06-23,High,Billing,Escalated,2
463_0,463,2025-07-03,2025-07-03,Medium,Billing,Resolved,1
463_1,463,2025-05-10,2025-05-11,Medium,Bug,Resolved,2
463_2,463,2022-09-17,2022-09-19,High,Outage,Open,3
463_3,463,2024-07-09,2024-07-14,High,Billing,Open,2
463_4,463,2024-10-02,2024-10-04,Critical,Billing,Open,4
463_5,463,2023-03-24,2023-03-28,High,Feature,Escalated,5
465_0,465,2022-03-16,2022-03-18,High,Billing,Resolved,5
465_1,465,2022-11-01,2022-11-04,High,Feature,Resolved,4
465_2,465,2023-01-14,2023-01-17,Low,Feature,Open,5
465_3,465,2024-05-22,2024-05-22,Low,Outage,Resolved,5
466_0,466,2025-02-18,2025-02-18,High,Billing,Open,3
466_1,466,2024-12-25,2024-12-26,Critical,Feature,Escalated,2
466_2,466,2024-01-24,2024-01-26,Critical,Feature,Resolved,1
466_3,466,2025-11-06,2025-11-10,High,Bug,Open,2
466_4,466,2025-06-13,2025-06-16,High,Feature,Open,3
466_5,466,2025-06-04,2025-06-08,Critical,Bug,Resolved,3
466_6,466,2023-10-02,2023-10-06,High,Billing,Escalated,1
466_7,466,2025-08-07,2025-08-07,Critical,Bug,Resolved,3
467_0,467,2024-04-19,2024-04-24,Low,Feature,Escalated,3
467_1,467,2025-04-22,2025-04-26,Critical,Outage,Resolved,5
467_2,467,2024-09-20,2024-09-25,Low,Feature,Resolved,3
467_3,467,2026-01-07,2026-01-11,Medium,Feature,Open,4
467_4,467,2025-11-24,2025-11-28,Low,Outage,Resolved,2
467_5,467,2025-10-07,2025-10-12,High,Bug,Resolved,1
468_0,468,2024-12-24,2024-12-28,Medium,Bug,Escalated,1
468_1,468,2023-03-09,2023-03-14,High,Billing,Escalated,4
468_2,468,2023-05-29,2023-06-03,Critical,Bug,Open,1
468_3,468,2023-09-08,2023-09-08,Low,Feature,Escalated,1
468_4,468,2023-06-05,2023-06-05,Low,Bug,Escalated,2
468_5,468,2023-01-29,2023-02-01,Critical,Outage,Open,2
468_6,468,2025-08-19,2025-08-19,High,Feature,Escalated,4
468_7,468,2024-07-30,2024-08-04,Low,Bug,Escalated,2
469_0,469,2025-05-17,2025-05-21,Critical,Feature,Open,4
470_0,470,2025-12-22,2025-12-26,High,Billing,Open,4
470_1,470,2026-02-11,2026-02-16,Low,Outage,Resolved,1
470_2,470,2026-01-17,2026-01-20,Medium,Bug,Escalated,1
470_3,470,2026-02-08,2026-02-08,High,Outage,Escalated,3
470_4,470,2026-02-12,2026-02-16,Low,Billing,Open,5
471_0,471,2024-09-16,2024-09-19,Medium,Outage,Escalated,3
471_1,471,2026-01-17,2026-01-18,Medium,Bug,Escalated,2
471_2,471,2024-12-28,2024-12-31,Medium,Bug,Open,1
473_0,473,2024-01-14,2024-01-14,High,Feature,Escalated,2
474_0,474,2022-08-21,2022-08-24,High,Feature,Escalated,3
474_1,474,2024-04-12,2024-04-16,Critical,Bug,Escalated,4
474_2,474,2025-08-24,2025-08-27,Critical,Bug,Resolved,3
474_3,474,2022-05-08,2022-05-13,Medium,Feature,Escalated,4
474_4,474,2022-06-30,2022-06-30,High,Outage,Escalated,5
474_5,474,2025-03-18,2025-03-20,Medium,Bug,Escalated,4
474_6,474,2024-10-13,2024-10-16,Low,Feature,Escalated,1
474_7,474,2023-07-22,2023-07-27,Low,Feature,Escalated,3
474_8,474,2024-03-17,2024-03-19,Medium,Bug,Open,5
474_9,474,2025-07-05,2025-07-07,Medium,Feature,Escalated,4
476_0,476,2025-03-19,2025-03-19,Critical,Bug,Escalated,3
476_1,476,2024-10-28,2024-10-29,Critical,Outage,Open,1
476_2,476,2025-08-12,2025-08-15,Critical,Bug,Resolved,1
476_3,476,2024-10-17,2024-10-22,Critical,Billing,Escalated,2
476_4,476,2024-04-18,2024-04-22,High,Feature,Resolved,2
476_5,476,2025-06-23,2025-06-27,High,Billing,Escalated,1
476_6,476,2024-07-21,2024-07-21,High,Feature,Resolved,1
476_7,476,2025-05-01,2025-05-02,Critical,Feature,Escalated,3
477_0,477,2023-10-02,2023-10-02,High,Feature,Resolved,5
477_1,477,2024-05-28,2024-05-31,Critical,Outage,Open,2
477_2,477,2022-08-13,2022-08-14,Medium,Billing,Escalated,3
478_0,478,2025-07-24,2025-07-29,Critical,Bug,Open,1
478_1,478,2025-07-02,2025-07-04,Critical,Feature,Resolved,1
478_2,478,2025-12-24,2025-12-25,Critical,Billing,Resolved,3
478_3,478,2025-02-26,2025-03-01,Critical,Feature,Resolved,1
478_4,478,2025-08-27,2025-08-28,Critical,Outage,Open,1
478_5,478,2025-02-13,2025-02-13,Critical,Outage,Open,3
479_0,479,2025-01-02,2025-01-03,High,Outage,Open,4
479_1,479,2025-04-30,2025-05-05,Critical,Billing,Open,1
479_2,479,2025-03-23,2025-03-26,Medium,Feature,Resolved,2
479_3,479,2023-12-30,2024-01-04,Critical,Billing,Resolved,1
479_4,479,2023-05-25,2023-05-28,High,Bug,Escalated,5
479_5,479,2023-07-05,2023-07-06,High,Billing,Resolved,1
479_6,479,2025-02-23,2025-02-24,Low,Feature,Escalated,4
480_0,480,2026-02-26,2026-02-27,Medium,Bug,Resolved,5
481_0,481,2023-10-31,2023-10-31,Medium,Bug,Resolved,3
481_1,481,2024-07-30,2024-07-30,High,Billing,Escalated,3
481_2,481,2026-02-04,2026-02-07,Critical,Feature,Open,4
481_3,481,2023-10-31,2023-11-04,High,Outage,Open,3
481_4,481,2024-01-02,2024-01-07,Medium,Outage,Escalated,1
481_5,481,2023-08-28,2023-09-01,High,Feature,Escalated,4
481_6,481,2025-08-17,2025-08-22,High,Bug,Open,1
481_7,481,2023-10-05,2023-10-05,High,Feature,Escalated,4
482_0,482,2025-12-04,2025-12-08,Low,Billing,Open,4
482_1,482,2026-01-20,2026-01-23,High,Feature,Open,3
482_2,482,2026-01-14,2026-01-16,High,Bug,Resolved,4
483_0,483,2026-02-02,2026-02-03,Low,Outage,Escalated,3
483_1,483,2026-02-02,2026-02-04,Critical,Feature,Open,5
483_2,483,2024-04-08,2024-04-13,Critical,Outage,Open,2
483_3,483,2023-12-14,2023-12-14,Medium,Feature,Escalated,2
483_4,483,2024-05-16,2024-05-16,Critical,Bug,Escalated,1
483_5,483,2025-12-29,2025-12-30,High,Bug,Resolved,4
483_6,483,2025-02-02,2025-02-07,Low,Outage,Resolved,2
483_7,483,2024-01-24,2024-01-24,Low,Feature,Escalated,5
483_8,483,2024-06-22,2024-06-23,High,Outage,Open,3
483_9,483,2024-08-28,2024-08-30,High,Bug,Resolved,5
484_0,484,2026-02-03,2026-02-03,High,Outage,Escalated,1
484_1,484,2026-01-31,2026-02-03,High,Outage,Resolved,3
484_2,484,2026-01-13,2026-01-13,High,Feature,Resolved,1
484_3,484,2025-10-22,2025-10-24,High,Billing,Open,1
485_0,485,2022-12-09,2022-12-12,Medium,Billing,Open,3
487_0,487,2023-07-08,2023-07-10,Critical,Billing,Escalated,5
487_1,487,2024-09-25,2024-09-27,Medium,Outage,Open,5
487_2,487,2021-09-10,2021-09-12,Critical,Feature,Open,3
488_0,488,2026-01-19,2026-01-20,Medium,Billing,Escalated,1
488_1,488,2026-02-12,2026-02-15,High,Outage,Resolved,4
489_0,489,2022-12-06,2022-12-08,Medium,Feature,Escalated,1
489_1,489,2024-05-14,2024-05-19,Critical,Feature,Resolved,3
489_2,489,2026-02-01,2026-02-02,Critical,Billing,Escalated,2
489_3,489,2025-12-14,2025-12-16,Critical,Feature,Open,5
489_4,489,2024-04-17,2024-04-21,High,Feature,Open,3
489_5,489,2024-12-19,2024-12-23,High,Bug,Resolved,2
489_6,489,2024-03-09,2024-03-10,Medium,Feature,Resolved,2
490_0,490,2025-05-20,2025-05-23,Critical,Billing,Resolved,3
491_0,491,2025-06-22,2025-06-22,Critical,Billing,Escalated,1
491_1,491,2025-01-25,2025-01-29,Critical,Outage,Escalated,1
491_2,491,2025-01-02,2025-01-07,Critical,Billing,Open,2
491_3,491,2025-04-29,2025-05-02,Critical,Billing,Open,3
491_4,491,2025-11-14,2025-11-19,Critical,Billing,Open,1
491_5,491,2025-04-21,2025-04-26,Critical,Feature,Open,1
491_6,491,2025-02-28,2025-03-03,High,Feature,Escalated,3
491_7,491,2024-09-01,2024-09-04,Critical,Billing,Escalated,3
491_8,491,2024-10-26,2024-10-28,High,Outage,Escalated,2
491_9,491,2024-08-09,2024-08-11,High,Billing,Open,3
492_0,492,2025-11-17,2025-11-18,Critical,Bug,Open,1
492_1,492,2024-05-18,2024-05-22,High,Feature,Escalated,1
492_2,492,2025-11-25,2025-11-30,Critical,Bug,Escalated,1
492_3,492,2024-09-21,2024-09-22,High,Feature,Open,3
492_4,492,2025-08-26,2025-08-30,High,Billing,Escalated,3
492_5,492,2023-05-10,2023-05-10,Critical,Outage,Open,1
493_0,493,2025-11-10,2025-11-12,Low,Bug,Escalated,5
494_0,494,2025-01-20,2025-01-23,High,Billing,Escalated,2
495_0,495,2023-12-01,2023-12-05,High,Outage,Escalated,2
495_1,495,2026-02-18,2026-02-20,High,Outage,Open,3
497_0,497,2026-02-07,2026-02-12,Critical,Feature,Escalated,5
497_1,497,2026-03-03,2026-03-07,High,Bug,Open,2
497_2,497,2026-02-14,2026-02-17,Critical,Billing,Escalated,1
497_3,497,2026-01-18,2026-01-23,Critical,Outage,Escalated,4
497_4,497,2026-02-06,2026-02-11,High,Bug,Escalated,4
497_5,497,2026-02-23,2026-02-23,Low,Outage,Resolved,1
497_6,497,2026-01-14,2026-01-17,Low,Feature,Open,4
498_0,498,2025-12-16,2025-12-18,High,Feature,Escalated,2
498_1,498,2026-02-27,2026-02-27,Critical,Bug,Escalated,2
498_2,498,2025-12-25,2025-12-29,High,Bug,Resolved,2
498_3,498,2025-12-30,2026-01-04,Critical,Bug,Open,3
498_4,498,2026-02-25,2026-02-27,Critical,Billing,Open,1
498_5,498,2025-12-29,2025-12-31,High,Outage,Open,3
498_6,498,2025-12-13,2025-12-18,High,Outage,Escalated,2
498_7,498,2025-10-13,2025-10-15,High,Feature,Resolved,2
498_8,498,2025-12-05,2025-12-09,High,Billing,Escalated,3
498_9,498,2025-11-11,2025-11-16,High,Outage,Resolved,2
499_0,499,2025-03-11,2025-03-12,Medium,Billing,Open,1
499_1,499,2025-12-24,2025-12-29,Critical,Outage,Resolved,1
499_2,499,2024-12-31,2025-01-04,High,Outage,Resolved,1
500_0,500,2022-11-09,2022-11-13,Critical,Bug,Open,4
500_1,500,2023-09-17,2023-09-18,High,Billing,Escalated,2
500_2,500,2022-01-29,2022-01-30,Critical,Bug,Resolved,3
500_3,500,2023-10-11,2023-10-14,Critical,Billing,Open,1
500_4,500,2021-12-16,2021-12-18,Low,Feature,Resolved,2
500_5,500,2023-07-31,2023-08-03,Medium,Bug,Open,5
500_6,500,2024-11-03,2024-11-03,Medium,Feature,Open,3
